DeviceId,Company_Name,SOC,Odometer,latitude,longitude,population,Region,Manufacturing_Date,On_Road_Since,Expiry_Date
VIM-202,Qquick,80.83196451,39.67842034,28.45145115,76.78518108,201,Delhi,27-Jan-20,14-Jan-20,21-Apr-44
VIM-203,Napino-Bajaj,75.31841391,88.65882183,29.06887854,77.08443272,202,Delhi,12-Dec-19,9-Jan-20,10-Sep-44
VIM-204,Bounce Share,76.69904805,68.39960279,28.81534434,77.40516636,203,Delhi,6-Oct-19,17-Dec-19,25-Jan-41
VIM-205,Q.Te Bikes,75.83133374,18.21735974,28.38262714,77.20130182,204,Delhi,16-Jan-20,2-Jan-20,25-Oct-42
VIM-206,Vecmocon Technologies,77.79450027,91.1857557,28.53819647,77.43713624,205,Delhi,8-Oct-19,11-Dec-19,10-Sep-41
VIM-207,Kerala Automotive Limited,77.91729425,23.53199041,28.82206811,76.88159929,206,Delhi,25-Aug-19,25-Jan-20,18-Nov-41
VIM-208,Napino-Bajaj,75.13488879,2.087801367,28.63655571,77.22169465,207,Delhi,20-Sep-19,3-Dec-19,6-Sep-44
VIM-209,Evy Mobility,75.9945832,50.81378886,28.86838463,77.40862478,208,Delhi,19-Dec-19,8-Jan-20,26-Jul-42
VIM-210,Bounce Share,79.00901677,16.79549171,28.86441391,77.474382,209,Delhi,17-Dec-19,18-Jan-20,7-Sep-41
VIM-211,Evy Mobility,76.17168064,86.2318661,28.66621723,76.77286586,210,Delhi,23-Aug-19,19-Jan-20,26-Jun-43
VIM-212,Bounce Share,71.91320812,65.32561921,28.69312325,77.44672724,211,Delhi,24-Sep-19,10-Dec-19,29-Apr-43
VIM-213,Vogo,76.40997211,92.69676873,28.38400308,76.71180086,212,Delhi,6-Sep-19,5-Jan-20,25-Jun-44
VIM-214,Bounce Share,79.87531693,99.63740779,28.88284434,77.41212934,213,Delhi,3-Jan-20,25-Dec-19,27-Jan-43
VIM-215,Campus Share,74.34957019,19.02770908,28.48364089,77.29826847,214,Delhi,31-Jan-20,7-Jan-20,31-Jul-40
VIM-216,Napino-Hero,80.99247373,57.49107636,28.70341551,77.25361589,215,Delhi,20-Aug-19,3-Jan-20,10-Oct-44
VIM-217,Campus Share,69.93927491,95.77946629,28.62200814,76.88201311,216,Delhi,31-Dec-19,16-Jan-20,1-Nov-42
VIM-218,Evy Mobility,71.68267361,70.12841123,28.65157769,77.41342716,217,Delhi,27-Nov-19,13-Dec-19,8-Sep-42
VIM-219,Evy Mobility,69.90534613,65.032527,28.50674003,76.99059202,218,Delhi,23-Dec-19,31-Jan-20,8-Jan-44
VIM-220,Evy Mobility,77.8629568,26.19316971,28.73028413,76.78943748,219,Delhi,19-Sep-19,25-Dec-19,23-May-43
VIM-221,Napino-Bajaj,79.13335511,76.43299332,28.89020557,76.97234614,220,Delhi,17-Sep-19,10-Dec-19,31-May-44
VIM-222,Vecmocon Technologies,71.18668216,68.60885531,29.03436292,77.05890898,221,Delhi,30-Nov-19,5-Jan-20,30-Apr-44
VIM-223,Q.Te Bikes,79.10565801,26.68757858,28.75261434,77.20258191,222,Delhi,2-Sep-19,15-Jan-20,19-Aug-43
VIM-224,Campus Share,71.62373575,77.16834429,28.50486453,77.28942105,223,Delhi,31-Jan-20,9-Jan-20,18-Feb-42
VIM-225,Evy Mobility,78.60344816,66.05268456,28.52335683,76.80391628,224,Delhi,20-Nov-19,4-Jan-20,13-Jan-41
VIM-226,Kerala Automotive Limited,70.326664,34.05110345,29.04072423,77.33033203,225,Delhi,13-Aug-19,14-Jan-20,4-Feb-42
VIM-227,Evy Mobility,72.79723568,84.03815052,28.57920921,77.35812329,226,Delhi,30-Nov-19,24-Jan-20,14-Dec-44
VIM-228,Qquick,81.16954814,37.76098757,29.08934214,77.08694333,227,Delhi,13-Sep-19,17-Dec-19,21-Nov-43
VIM-229,Vecmocon Technologies,81.51223618,17.21529879,28.5406994,77.49876987,228,Delhi,22-Aug-19,10-Jan-20,25-Aug-40
VIM-230,Evy Mobility,80.08655267,84.59048117,28.99091307,77.28644519,229,Delhi,8-Jan-20,2-Jan-20,25-Apr-42
VIM-231,Qquick,81.98470666,20.15404658,28.46125992,77.03747068,230,Delhi,4-Oct-19,7-Jan-20,26-Aug-44
VIM-232,Campus Share,72.91168974,62.58474869,28.79937173,77.16527895,231,Delhi,30-Oct-19,29-Dec-19,30-Oct-41
VIM-233,Evy Mobility,78.02441076,38.05908552,28.77284825,77.25351719,232,Delhi,11-Dec-19,1-Dec-19,5-Aug-42
VIM-234,Evy Mobility,70.71653083,71.87829284,28.96920196,76.93548621,233,Delhi,9-Nov-19,31-Dec-19,26-Aug-40
VIM-235,Bounce Share,75.3441023,29.41346254,28.67950567,77.31027287,234,Delhi,22-Oct-19,31-Dec-19,27-Aug-42
VIM-236,Kerala Automotive Limited,77.76396694,85.98869227,29.10183509,77.4941331,235,Delhi,5-Jan-20,28-Jan-20,10-Jan-45
VIM-237,Napino-Hero,80.20845321,79.01278654,28.75876106,77.01203062,236,Delhi,29-Sep-19,30-Dec-19,24-Mar-43
VIM-238,Vecmocon Technologies,78.10905335,56.53732406,28.38290136,76.70474114,237,Delhi,2-Jan-20,31-Jan-20,27-Sep-44
VIM-239,Q.Te Bikes,78.23539636,4.969209239,28.97267363,77.30436515,238,Delhi,26-Jan-20,25-Jan-20,15-Jun-41
VIM-240,Vecmocon Technologies,72.71373486,51.1881876,28.68717017,76.97813064,239,Delhi,5-Aug-19,15-Dec-19,26-Nov-43
VIM-241,Bounce Share,77.94897178,14.88096967,29.01707976,77.45165708,240,Delhi,25-Dec-19,30-Dec-19,11-Sep-41
VIM-242,Evy Mobility,79.31295099,68.06483355,29.0219314,77.10544782,241,Delhi,30-Nov-19,26-Jan-20,13-Aug-40
VIM-243,Campus Share,69.76762183,70.76563065,28.43067702,77.38104393,242,Delhi,28-Jan-20,6-Dec-19,18-Jan-44
VIM-244,Napino-Hero,78.67238502,86.33062285,28.84434652,77.39073443,243,Delhi,11-Jan-20,14-Jan-20,18-Sep-42
VIM-245,Napino-Hero,73.91533394,22.3672238,28.58709525,76.96212031,244,Delhi,25-Jan-20,17-Jan-20,9-Aug-41
VIM-246,Kerala Automotive Limited,72.82754117,11.58595007,28.38388898,77.0206063,245,Delhi,22-Jan-20,12-Dec-19,27-Oct-41
VIM-247,Evy Mobility,81.23268157,15.8311395,29.03874769,77.24055435,246,Delhi,27-Aug-19,29-Jan-20,9-Feb-41
VIM-248,Evy Mobility,80.08775748,37.31464968,28.88800567,77.33691644,247,Delhi,23-Aug-19,28-Dec-19,8-Oct-43
VIM-249,Q.Te Bikes,69.43382563,44.75987832,28.78577891,76.94438481,248,Delhi,18-Sep-19,20-Dec-19,22-Mar-43
VIM-250,Napino-Bajaj,80.78868369,95.56530306,28.91663868,77.1233588,249,Delhi,4-Aug-19,12-Jan-20,6-Apr-41
VIM-251,Bounce Share,70.98934406,33.23354336,28.79676351,77.36904597,250,Delhi,19-Sep-19,18-Jan-20,21-Dec-44
VIM-252,Vogo,72.08570715,88.97949479,29.02347051,77.18416377,251,Delhi,21-Nov-19,22-Dec-19,21-Nov-41
VIM-253,Napino-Hero,73.1789337,62.07709184,28.61300883,77.46659796,252,Delhi,19-Dec-19,18-Dec-19,27-Jan-43
VIM-254,Campus Share,76.15151307,87.48512606,28.91574372,76.81250191,253,Delhi,29-Sep-19,24-Dec-19,19-May-44
VIM-255,Campus Share,75.89188107,40.78143935,28.96945931,76.78255058,254,Delhi,9-Jan-20,11-Dec-19,26-Jan-43
VIM-256,Q.Te Bikes,81.70623678,26.08394025,28.59774258,77.01005958,255,Delhi,14-Nov-19,12-Jan-20,21-Nov-40
VIM-257,Napino-Hero,70.88309122,56.065261,29.02955843,77.0384567,256,Delhi,29-Dec-19,23-Dec-19,4-Jun-44
VIM-258,Q.Te Bikes,74.0375985,82.03450072,28.33048997,76.93347058,257,Delhi,7-Nov-19,29-Jan-20,28-Jul-42
VIM-259,Vogo,70.03932738,19.24690387,28.96010795,77.1825155,258,Delhi,28-Aug-19,20-Jan-20,1-Sep-41
VIM-260,Q.Te Bikes,69.73675299,0.752873578,28.99445046,77.17601289,259,Delhi,23-Nov-19,23-Dec-19,10-Sep-43
VIM-261,Vecmocon Technologies,77.84230973,22.77923113,29.00480369,76.70398874,260,Delhi,29-Sep-19,21-Jan-20,17-Dec-42
VIM-262,Napino-Hero,76.78503411,96.33928618,28.55459883,77.0821202,261,Delhi,19-Oct-19,29-Jan-20,31-Mar-43
VIM-263,Qquick,73.31543717,59.70140151,28.93926419,77.18097542,262,Delhi,10-Sep-19,5-Jan-20,4-Jan-42
VIM-264,Bounce Share,78.49777201,97.89162154,28.62480481,77.26498117,263,Delhi,1-Feb-20,29-Dec-19,14-Mar-41
VIM-265,Qquick,76.72519665,66.98269498,29.06571084,77.28727789,264,Delhi,1-Dec-19,4-Jan-20,17-Apr-43
VIM-266,Vecmocon Technologies,81.70300912,4.719049268,28.90203679,77.4106707,265,Delhi,31-Aug-19,24-Jan-20,4-May-43
VIM-267,Campus Share,70.49164141,85.44291723,28.84899083,76.95083383,266,Delhi,6-Nov-19,27-Jan-20,23-Jul-42
VIM-268,Napino-Bajaj,80.29490405,63.17852535,28.52685386,77.28711473,267,Delhi,15-Aug-19,6-Dec-19,28-Mar-43
VIM-269,Vecmocon Technologies,80.2630944,82.34193023,28.99262466,76.7674899,268,Delhi,9-Sep-19,18-Dec-19,1-Jul-43
VIM-270,Q.Te Bikes,78.14215343,43.89771462,28.73928952,76.79234014,269,Delhi,9-Oct-19,11-Dec-19,9-Dec-40
VIM-271,Napino-Bajaj,69.23336245,33.80344052,28.98590655,77.14357606,270,Delhi,8-Sep-19,21-Dec-19,7-Nov-40
VIM-272,Campus Share,79.55042631,31.87281378,28.6031494,77.32416907,271,Delhi,2-Nov-19,26-Dec-19,3-Aug-44
VIM-273,Campus Share,73.47573088,92.95741303,28.9245988,77.046939,272,Delhi,2-Sep-19,11-Jan-20,16-Sep-41
VIM-274,Q.Te Bikes,74.06325914,2.188995341,28.31044873,77.192318,273,Delhi,21-Aug-19,21-Jan-20,31-Jul-41
VIM-275,Kerala Automotive Limited,76.47382415,69.13676569,28.91900406,76.91922545,274,Delhi,17-Aug-19,22-Dec-19,22-Jan-45
VIM-276,Napino-Hero,70.14245734,76.49692341,28.35028253,77.48043479,275,Delhi,28-Jan-20,31-Dec-19,19-Mar-44
VIM-277,Q.Te Bikes,73.17109913,0.4451303,28.77401653,76.73556625,276,Delhi,21-Aug-19,22-Jan-20,6-Nov-41
VIM-278,Evy Mobility,75.06028024,61.68758202,28.52694339,76.74508187,277,Delhi,21-Jan-20,19-Jan-20,15-Apr-43
VIM-279,Qquick,72.63979652,72.72723051,28.46121902,77.11066308,278,Delhi,21-Nov-19,1-Dec-19,26-May-44
VIM-280,Napino-Bajaj,75.71239444,22.72824976,29.10234925,77.08186279,279,Delhi,1-Aug-19,3-Jan-20,5-Jul-44
VIM-281,Napino-Hero,73.90867622,68.59436342,28.8847943,77.26920156,280,Delhi,18-Nov-19,29-Jan-20,7-May-42
VIM-282,Campus Share,73.44968034,97.42424538,28.63194857,76.99513201,281,Delhi,5-Jan-20,9-Jan-20,24-Sep-44
VIM-283,Napino-Bajaj,81.91458311,7.55360034,29.01038784,77.01635737,282,Delhi,6-Nov-19,21-Jan-20,24-May-42
VIM-284,Kerala Automotive Limited,79.66511276,60.3753102,28.52741012,76.85257643,283,Delhi,5-Oct-19,31-Jan-20,12-Sep-41
VIM-285,Kerala Automotive Limited,73.06587792,13.32403657,28.57049604,77.03172696,284,Delhi,19-Sep-19,4-Dec-19,29-Jun-44
VIM-286,Evy Mobility,76.32359021,55.2160738,28.73963127,77.08445659,285,Delhi,7-Nov-19,8-Jan-20,22-Jan-43
VIM-287,Bounce Share,80.9216292,95.31513503,28.77994774,76.76541852,286,Delhi,6-Aug-19,5-Jan-20,11-Apr-43
VIM-288,Campus Share,72.06632325,24.47737466,28.61957747,77.15420124,287,Delhi,17-Sep-19,9-Dec-19,30-Oct-40
VIM-289,Campus Share,69.48162676,92.81769076,28.52465978,76.89400343,288,Delhi,7-Oct-19,12-Dec-19,9-Aug-42
VIM-290,Evy Mobility,75.66946335,48.13252819,29.0170545,77.48378829,289,Delhi,16-Oct-19,21-Dec-19,20-Apr-41
VIM-291,Vogo,70.24214935,73.10609538,28.87205482,77.29528378,290,Delhi,23-Oct-19,3-Jan-20,26-Jan-44
VIM-292,Kerala Automotive Limited,76.27832742,66.05233855,28.50965408,76.95492814,291,Delhi,7-Nov-19,3-Jan-20,16-May-44
VIM-293,Napino-Hero,76.39280885,74.13413959,28.88305413,77.45910012,292,Delhi,11-Nov-19,28-Dec-19,22-Dec-40
VIM-294,Vogo,75.10862707,78.11080275,28.70266714,77.3228813,293,Delhi,11-Oct-19,26-Jan-20,23-Aug-40
VIM-295,Campus Share,81.22943911,46.25165307,28.46714849,77.18482438,294,Delhi,25-Nov-19,1-Jan-20,11-Jun-43
VIM-296,Napino-Hero,71.59179171,93.4304768,28.90344565,76.90304096,295,Delhi,6-Dec-19,19-Dec-19,25-Jan-41
VIM-297,Evy Mobility,74.5652591,62.25308275,29.01273624,77.00438512,296,Delhi,12-Jan-20,26-Jan-20,28-Nov-43
VIM-298,Evy Mobility,72.34970912,15.84121508,28.52597088,77.04373024,297,Delhi,3-Dec-19,21-Dec-19,2-Oct-44
VIM-299,Vecmocon Technologies,79.23690334,94.36646122,28.34371009,76.72083827,298,Delhi,29-Sep-19,16-Dec-19,27-Dec-44
VIM-300,Napino-Bajaj,74.47836646,85.53599707,29.08392871,77.26435803,299,Delhi,26-Jan-20,14-Jan-20,30-Sep-41
VIM-301,Q.Te Bikes,81.34592565,28.08545792,28.327172,76.98259307,300,Delhi,25-Dec-19,12-Dec-19,9-Apr-43
VIM-302,Campus Share,77.90993279,56.07334746,28.45378833,77.13526959,301,Delhi,1-Sep-19,4-Jan-20,15-Oct-41
VIM-303,Kerala Automotive Limited,78.27036595,60.93551436,28.48316216,76.85100476,302,Delhi,8-Sep-19,19-Dec-19,9-May-44
VIM-304,Vogo,80.27662183,55.95664631,28.56413574,77.2323267,303,Delhi,19-Oct-19,25-Jan-20,4-Nov-44
VIM-305,Qquick,73.4675457,78.84942355,29.08640694,77.0934777,304,Delhi,31-Oct-19,3-Jan-20,30-Nov-41
VIM-306,Vogo,80.11395069,78.21800803,29.00454953,76.71747805,305,Delhi,2-Sep-19,5-Jan-20,10-Apr-41
VIM-307,Qquick,72.88133175,8.425156519,28.98205078,76.75148559,306,Delhi,12-Jan-20,12-Jan-20,25-Jan-45
VIM-308,Napino-Bajaj,76.86630959,1.437315949,28.8205313,76.83425547,307,Delhi,9-Nov-19,3-Jan-20,17-Feb-42
VIM-309,Kerala Automotive Limited,74.616894,44.3229798,28.53701989,76.81889463,308,Delhi,13-Nov-19,1-Feb-20,14-Jun-42
VIM-310,Vogo,81.40350638,88.85751953,28.74096005,76.91702969,309,Delhi,24-Oct-19,27-Dec-19,24-Sep-41
VIM-311,Vecmocon Technologies,71.0030634,30.91108574,28.95899784,77.19787309,310,Delhi,25-Jan-20,11-Jan-20,9-Apr-42
VIM-312,Napino-Bajaj,73.2194833,4.003833308,28.40931494,76.90104358,311,Delhi,20-Sep-19,21-Jan-20,4-Apr-42
VIM-313,Qquick,78.32165052,11.30026655,28.63765765,77.29836703,312,Delhi,11-Aug-19,15-Dec-19,14-Dec-44
VIM-314,Vogo,74.12208997,89.04521631,28.88502207,76.72005565,313,Delhi,5-Nov-19,2-Jan-20,18-Aug-40
VIM-315,Kerala Automotive Limited,79.38746373,69.07897095,28.35330477,77.23383883,314,Delhi,5-Dec-19,30-Jan-20,17-Oct-40
VIM-316,Q.Te Bikes,73.65834761,15.98222705,28.76407357,76.82765694,315,Delhi,12-Sep-19,27-Dec-19,9-Nov-42
VIM-317,Vecmocon Technologies,72.8742359,21.73570098,28.46338244,77.10780235,316,Delhi,18-Jan-20,17-Jan-20,3-Nov-40
VIM-318,Kerala Automotive Limited,79.01614246,79.26281886,29.01243836,76.78674258,317,Delhi,27-Aug-19,6-Dec-19,4-Aug-44
VIM-319,Qquick,81.98073662,7.902506391,28.42554008,77.20522768,318,Delhi,18-Sep-19,19-Dec-19,2-Jan-41
VIM-320,Q.Te Bikes,76.94747176,63.15900713,28.81663496,76.83319839,319,Delhi,13-Oct-19,28-Jan-20,24-Jan-41
VIM-321,Vogo,77.08598061,74.53414798,28.77992074,77.39896825,320,Delhi,26-Jan-20,20-Dec-19,29-Mar-43
VIM-322,Vecmocon Technologies,74.229309,87.46112499,29.09053069,77.11498684,321,Delhi,20-Aug-19,19-Dec-19,13-May-43
VIM-323,Bounce Share,69.50446232,95.40727511,28.70252257,76.93116546,322,Delhi,7-Sep-19,7-Dec-19,4-Apr-42
VIM-324,Napino-Hero,74.63997872,12.72300953,28.94212718,77.14408892,323,Delhi,26-Aug-19,5-Dec-19,7-Nov-44
VIM-325,Napino-Bajaj,79.08812974,87.43008198,28.88570561,77.32383976,324,Delhi,23-Jan-20,22-Dec-19,26-Nov-40
VIM-326,Bounce Share,77.42244484,85.19739638,28.96199157,76.90730821,325,Delhi,9-Sep-19,12-Dec-19,2-May-43
VIM-327,Evy Mobility,78.75050427,26.09600984,28.57193881,77.13226723,326,Delhi,21-Sep-19,31-Dec-19,29-May-42
VIM-328,Evy Mobility,69.37230091,71.91083033,28.43497412,77.15535816,327,Delhi,1-Feb-20,9-Jan-20,13-Jul-41
VIM-329,Qquick,80.82670352,21.19954914,28.77367131,77.2375269,328,Delhi,24-Jan-20,15-Jan-20,2-Oct-43
VIM-330,Kerala Automotive Limited,74.70441931,96.10718042,28.44580792,77.25923894,329,Delhi,23-Nov-19,29-Jan-20,5-Nov-43
VIM-331,Bounce Share,76.20496461,96.19395414,29.03724372,77.46704037,330,Delhi,14-Oct-19,11-Jan-20,22-Jan-43
VIM-332,Vecmocon Technologies,74.46738229,49.53326271,28.8240441,76.96543496,331,Delhi,17-Sep-19,1-Dec-19,10-Sep-44
VIM-333,Vogo,73.00171967,59.74839297,28.6601642,76.89650555,332,Delhi,1-Dec-19,15-Jan-20,23-May-41
VIM-334,Evy Mobility,80.25028764,23.41733547,28.63151803,77.49897271,333,Delhi,25-Dec-19,26-Jan-20,9-Feb-41
VIM-335,Qquick,71.91096204,72.27204599,28.33910785,77.31076254,334,Delhi,19-Aug-19,28-Dec-19,16-Jan-42
VIM-336,Q.Te Bikes,80.79193237,14.77843786,28.69047985,76.80706426,335,Delhi,26-Jan-20,18-Dec-19,15-Mar-44
VIM-337,Q.Te Bikes,71.3316158,73.9393159,29.08293738,77.38722535,336,Delhi,2-Sep-19,21-Jan-20,27-Jan-42
VIM-338,Vecmocon Technologies,81.2055869,16.18528474,28.47628773,77.46048807,337,Delhi,31-Dec-19,25-Dec-19,17-Jun-43
VIM-339,Napino-Bajaj,72.05213211,52.6186421,28.73084034,77.21222419,338,Delhi,3-Aug-19,25-Dec-19,24-Aug-41
VIM-340,Vogo,79.29139159,77.01471528,28.50314634,76.84482937,339,Delhi,4-Nov-19,12-Jan-20,15-Jun-44
VIM-341,Bounce Share,81.16714533,83.91509811,28.66096722,76.77244608,340,Delhi,25-Oct-19,1-Dec-19,18-Feb-44
VIM-342,Napino-Hero,80.67470358,75.61710547,28.69678491,77.39305869,341,Delhi,29-Dec-19,17-Dec-19,13-Apr-43
VIM-343,Q.Te Bikes,80.95695872,5.793089647,28.39766201,77.15964628,342,Delhi,22-Aug-19,23-Dec-19,17-Sep-43
VIM-344,Campus Share,80.33897067,77.89790639,28.63777788,77.04447531,343,Delhi,6-Sep-19,21-Jan-20,29-Dec-41
VIM-345,Q.Te Bikes,77.63313402,78.1455548,28.51059254,76.88482175,344,Delhi,24-Aug-19,7-Jan-20,28-Sep-43
VIM-346,Vogo,72.13200725,86.56054288,28.73714589,76.7101468,345,Delhi,26-Oct-19,25-Dec-19,5-Apr-43
VIM-347,Qquick,71.8727024,86.57320493,28.75594722,77.45545695,346,Delhi,30-Nov-19,24-Jan-20,26-Mar-41
VIM-348,Kerala Automotive Limited,73.7486138,94.08407018,28.78266189,77.45977505,347,Delhi,24-Dec-19,18-Dec-19,19-Jun-44
VIM-349,Kerala Automotive Limited,69.01831889,90.19422254,28.86167917,77.18764783,348,Delhi,20-Sep-19,24-Dec-19,13-Feb-43
VIM-350,Campus Share,79.0214518,10.8417115,28.68265586,77.31231101,349,Delhi,25-Aug-19,1-Jan-20,19-Jan-43
VIM-351,Vecmocon Technologies,76.50567299,18.34965147,28.53145982,77.33064495,350,Delhi,26-Dec-19,19-Jan-20,15-Jul-41
VIM-352,Kerala Automotive Limited,71.51325474,48.37646525,29.06092465,77.00522753,351,Delhi,28-Nov-19,15-Jan-20,5-Jun-43
VIM-353,Bounce Share,75.63662717,62.75752937,28.38002369,76.84023388,352,Delhi,26-Dec-19,2-Dec-19,14-Sep-42
VIM-354,Kerala Automotive Limited,72.83358805,20.13580563,28.42997377,77.32946502,353,Delhi,30-Sep-19,28-Jan-20,18-Jan-45
VIM-355,Q.Te Bikes,79.99084213,61.42958893,28.48438124,77.30648168,354,Delhi,8-Aug-19,10-Dec-19,6-Dec-42
VIM-356,Kerala Automotive Limited,79.98385867,22.92080428,28.36481125,77.06300205,355,Delhi,5-Aug-19,17-Jan-20,9-Aug-44
VIM-357,Evy Mobility,77.46883573,7.73958759,28.45418686,77.08564047,356,Delhi,25-Nov-19,25-Dec-19,4-Apr-43
VIM-358,Qquick,74.84786134,12.3241548,28.63167856,77.07859817,357,Delhi,1-Aug-19,6-Jan-20,16-Jan-44
VIM-359,Qquick,78.36270354,44.43995928,28.67206157,77.07112525,358,Delhi,13-Nov-19,30-Dec-19,28-Feb-42
VIM-360,Qquick,81.46468812,91.38988012,28.64226384,76.82524111,359,Delhi,31-Dec-19,12-Jan-20,2-Dec-43
VIM-361,Napino-Bajaj,71.77335067,46.33642447,28.85174223,76.98673317,360,Delhi,23-Nov-19,4-Dec-19,26-Mar-43
VIM-362,Qquick,69.67139367,23.27471948,28.50129436,77.35244515,361,Delhi,31-Aug-19,21-Dec-19,29-Jan-42
VIM-363,Evy Mobility,74.72179038,20.79810203,28.62477562,77.04135806,362,Delhi,18-Oct-19,24-Jan-20,29-Aug-44
VIM-364,Qquick,77.79617745,78.06948975,28.81979595,77.25659917,363,Delhi,24-Aug-19,17-Jan-20,23-Nov-41
VIM-365,Vecmocon Technologies,79.0862462,10.57720524,28.54852862,77.42766477,364,Delhi,13-Aug-19,12-Dec-19,6-Oct-41
VIM-366,Qquick,72.84353735,4.032098393,28.78610055,76.92079927,365,Delhi,17-Sep-19,13-Jan-20,9-Jun-41
VIM-367,Qquick,73.68951945,16.19381649,28.71002065,77.07644745,366,Delhi,15-Sep-19,11-Dec-19,19-Sep-40
VIM-368,Evy Mobility,81.14352994,61.48135873,28.32906965,76.78034483,367,Delhi,2-Dec-19,27-Jan-20,17-Aug-43
VIM-369,Kerala Automotive Limited,77.45861031,22.92860981,28.49371573,77.1565383,368,Delhi,31-Jul-19,4-Jan-20,18-Jul-44
VIM-370,Kerala Automotive Limited,77.7324075,3.667441589,28.72444209,77.11970006,369,Delhi,7-Dec-19,27-Jan-20,18-Oct-41
VIM-371,Kerala Automotive Limited,81.33566393,87.63964619,28.41078153,77.04772122,370,Delhi,9-Dec-19,9-Dec-19,28-Jul-43
VIM-372,Vecmocon Technologies,75.81864619,54.90506359,28.30975816,77.47364542,371,Delhi,22-Sep-19,25-Dec-19,13-Apr-42
VIM-373,Vecmocon Technologies,73.88759435,75.92205075,29.02191875,76.80083913,372,Delhi,25-Dec-19,7-Jan-20,14-Oct-40
VIM-374,Qquick,81.88382217,64.84884886,28.54099916,77.02713089,373,Delhi,6-Dec-19,15-Dec-19,9-Nov-44
VIM-375,Qquick,71.34656269,24.62496901,28.59344936,77.36820448,374,Delhi,25-Aug-19,19-Jan-20,9-Sep-40
VIM-376,Campus Share,73.75957598,3.082024246,28.36192253,76.76535492,375,Delhi,6-Aug-19,19-Dec-19,12-Jun-41
VIM-377,Vecmocon Technologies,71.9105209,16.94897101,28.91677309,77.22954055,376,Delhi,2-Jan-20,28-Jan-20,24-May-44
VIM-378,Campus Share,75.21370952,63.07167616,28.9701836,77.1425799,377,Delhi,1-Dec-19,6-Jan-20,17-Jan-42
VIM-379,Bounce Share,72.1933872,91.13558541,28.46016267,77.3505968,378,Delhi,27-Jan-20,30-Dec-19,18-Jan-43
VIM-380,Evy Mobility,74.39471949,16.36125109,28.47833701,76.70382852,379,Delhi,12-Oct-19,22-Jan-20,8-Jul-42
VIM-381,Evy Mobility,78.18040297,31.17179791,28.45545351,76.9469482,380,Delhi,22-Sep-19,12-Jan-20,25-Dec-42
VIM-382,Campus Share,79.64508248,65.12865422,28.66445207,77.25069158,381,Delhi,18-Sep-19,27-Jan-20,4-Nov-44
VIM-383,Kerala Automotive Limited,78.5109467,44.38313631,28.97266358,76.88122441,382,Delhi,17-Jan-20,30-Dec-19,8-Aug-42
VIM-384,Vecmocon Technologies,80.04754708,48.01087564,28.97829158,76.91246878,383,Delhi,1-Aug-19,20-Jan-20,15-Aug-42
VIM-385,Napino-Bajaj,81.87810613,44.34352065,28.67622738,77.43826771,384,Delhi,12-Oct-19,1-Feb-20,19-Jun-44
VIM-386,Napino-Bajaj,72.72365278,54.34514232,28.99166624,77.22070393,385,Delhi,10-Jan-20,9-Dec-19,20-Apr-43
VIM-387,Vecmocon Technologies,75.36065681,76.18253924,28.94967569,76.80453225,386,Delhi,26-Sep-19,29-Jan-20,4-Aug-41
VIM-388,Evy Mobility,78.64198919,60.06796951,28.54793757,77.14054542,387,Delhi,9-Nov-19,12-Jan-20,14-Mar-43
VIM-389,Campus Share,79.42712618,28.39898229,28.34648576,76.96768101,388,Delhi,6-Nov-19,29-Jan-20,16-Oct-43
VIM-390,Campus Share,80.98154454,6.556370144,28.43401106,76.74692514,389,Delhi,15-Aug-19,2-Dec-19,14-Mar-41
VIM-391,Vogo,80.11617838,4.061110266,28.6161658,76.94220683,390,Delhi,17-Aug-19,10-Jan-20,9-Oct-43
VIM-392,Qquick,81.29719624,25.94956035,28.79470057,77.12576378,391,Delhi,24-Aug-19,25-Dec-19,19-Nov-43
VIM-393,Qquick,78.29944196,86.838909,28.3239359,76.99282777,392,Delhi,12-Sep-19,15-Jan-20,10-Sep-43
VIM-394,Evy Mobility,72.24354535,45.27040016,28.39434907,77.40263232,393,Delhi,7-Aug-19,5-Jan-20,19-Apr-42
VIM-395,Napino-Hero,71.38948619,23.35046248,28.63274394,76.83418071,394,Delhi,20-Aug-19,5-Jan-20,19-Oct-43
VIM-396,Kerala Automotive Limited,75.45415251,67.55065217,28.9763808,77.15184854,395,Delhi,24-Aug-19,2-Jan-20,9-Jul-42
VIM-397,Vecmocon Technologies,73.77061227,35.50094128,29.06658755,77.49089265,396,Delhi,5-Oct-19,28-Jan-20,18-Apr-41
VIM-398,Q.Te Bikes,74.37941979,74.00150817,28.58214026,76.77695769,397,Delhi,6-Nov-19,17-Dec-19,22-May-41
VIM-399,Qquick,73.78515911,50.11575428,28.64833099,77.21422624,398,Delhi,3-Nov-19,3-Jan-20,29-Sep-40
VIM-400,Vecmocon Technologies,77.36607583,97.05049606,28.51950302,77.13187894,399,Delhi,10-Dec-19,6-Jan-20,23-May-44
VIM-401,Qquick,71.83488355,69.24867771,29.08600122,76.89234117,400,Delhi,9-Nov-19,14-Jan-20,16-Jan-44
VIM-402,Napino-Hero,73.0385653,60.99221257,28.96474324,77.26993272,401,Delhi,31-Jan-20,11-Dec-19,8-Jul-44
